"Reported_Income","Claimed_Deductions_Pct","Business_Expenses","Charitable_Contributions_Pct","Home_Office_Deduction","Num_Dependents","Amended_Returns","Tax_Credits","Investment_Income_Pct","Income_Variability_Pct","Years_Since_Last_Audit","Occupation","Tax_Adjustment_Amount"
65311,16.3,34416.75,6.1,10325.025,1,0,4599.1386,9,10.5,10,"Self-Employed",1834
101405,13.6,41500.25,1.6,17450.075,1,0,4815.216,0,0,10,"Real Estate Agent",4708
69154,15.2,29623.5,4,8887.05,3,0,4230.2816,9.8,21.22,10,"Small Business Owner",65239
110642,13.4,33617.5,5.5,10085.25,1,0,6289.2056,14.6,10.84,0,"Lawyer",-392
59707,12.9,22518.75,3.3,6755.625,3,0,3586.4406,17.2,15.08,5,"Doctor",6915
81586,26.2,28378.5,7,8513.55,4,0,6066.1064,15.7,20.58,10,"Self-Employed",10018
86109,15.4,38324.25,0.5,11497.275,2,0,4234.1572,10.2,12.88,15,"Lawyer",6752
83373,21.1,21224.25,4.4,6367.275,0,1,6131.3406,12.8,5.12,0,"Lawyer",7988
81058,28.1,28636.5,5.4,8590.95,1,0,7263.4596,4.6,14.54,10,"Small Business Owner",165462
74610,8.4,31474.5,2.7,9442.35,3,2,3207.448,5.7,10.68,3,"Self-Employed",-3946
72274,14.3,19573.5,3.5,5872.05,2,0,3587.0364,1.4,2.66,3,"Real Estate Agent",6526
115951,15,36322.75,2.9,15896.825,2,0,5229.53,11.4,21.36,15,"Small Business Owner",245700
102244,21,43457,5.3,13037.1,1,1,6520.248,11.7,4.68,15,"Doctor",10270
56703,13.4,25025.75,6.4,9007.725,0,0,3067.6404,12.1,4.84,0,"Self-Employed",7234
116893,16.6,44825.25,3.2,13447.575,2,0,6355.8476,5.5,8.6,0,"Small Business Owner",129032
79344,15.9,29456,7.5,8836.8,0,1,5797.1392,3.5,18.9,10,"Lawyer",11307
55782,16.9,28552.5,2.9,8565.75,1,3,4195.4316,6.7,9.08,3,"Self-Employed",-5852
80094,11.8,32826.5,6.3,9847.95,3,0,3004.2184,14.7,10.08,5,"Small Business Owner",53612
70284,27.9,32933,4.6,9879.9,0,0,6635.8472,10.1,4.04,10,"Doctor",3211
78028,9.3,29661,5.8,8898.3,0,0,3639.3208,7.9,16.06,15,"Lawyer",-9019
45798,13.5,16408.5,3.4,4922.55,0,0,4297.546,4.8,2.02,15,"Self-Employed",-2872
50405,17.1,15808.25,6.4,6242.475,1,0,3458.851,10.8,17.62,0,"Real Estate Agent",-17186
115888,17.2,42782,6.2,12834.6,2,0,4569.5472,10.2,17.18,5,"Doctor",15771
103841,9.2,33845.25,6.1,10153.575,1,0,2850.6744,9.9,3.96,15,"Self-Employed",20585
48488,14.2,18035,5.8,5410.5,1,0,3540.0592,16.4,7.46,5,"Lawyer",20553
47997,8,25442.25,2.8,7632.675,0,2,3829.952,9.6,8.44,0,"Self-Employed",4699
126700,19.6,43634,5.4,13090.2,1,0,6009.64,10.6,4.24,0,"Small Business Owner",122953
132271,10.4,37302.75,5.3,12690.825,2,3,4874.2368,3.6,1.44,10,"Lawyer",2701
51686,9.4,14527.5,4.9,4358.25,1,0,3942.6968,10.1,16.04,3,"Small Business Owner",99829
35931,15,11593.75,6.3,3478.125,2,1,2725.93,11.3,18.02,3,"Doctor",11785
153705,8.7,55901.25,6.6,16770.375,0,0,4132.467,16,25.8,5,"Real Estate Agent",5829
81889,16.1,32761.25,8.9,11328.375,1,3,5128.8258,6,15.2,15,"Self-Employed",8371
80602,12.2,28792.5,6.6,8637.75,3,1,3396.6888,8.6,21.34,3,"Self-Employed",15421
77284,11.9,31927,4.1,9578.1,2,3,1842.3592,23.2,17.08,10,"Real Estate Agent",307
117146,7,38813.5,4.9,11644.05,2,1,4201.044,5.8,10.92,5,"Doctor",-709
69248,2.6,19794,5.1,5938.2,3,1,2177.0896,7.6,9.24,5,"Self-Employed",14793
118782,20.6,44060.5,6.8,13218.15,2,2,5733.8184,8,12.2,3,"Doctor",-9152
68380,23.8,31827,7.1,9548.1,1,0,4740.888,10.4,21.96,10,"Self-Employed",-4302
90154,21.3,25830.5,5.6,7749.15,2,3,4207.5604,8.3,25.32,3,"Doctor",6168
43995,14.6,28041.75,5.2,8412.525,1,0,2136.654,12.4,26.26,10,"Real Estate Agent",3194
80114,15.7,29314.5,4.4,8794.35,5,1,4947.5796,7.3,9.62,3,"Doctor",1246
111020,16.8,33961,1.8,10188.3,2,0,5664.272,14.7,15.68,5,"Self-Employed",4206
70098,13.3,43764.5,4.8,14629.35,1,0,3769.6068,11.1,24.04,5,"Lawyer",-5025
113474,17.5,37512.5,5,11253.75,0,1,5215.59,3.6,11.74,10,"Lawyer",12751
156816,19.1,40749,5.1,15224.7,0,0,8272.3712,5.5,7.4,5,"Doctor",-635
103258,19.7,36292.5,4.8,10887.75,1,1,6112.3652,9.8,14.12,10,"Real Estate Agent",20160
67542,20.8,29936.5,4.6,8980.95,3,0,6568.7472,4.3,7.62,10,"Self-Employed",17068
77894,12.9,35059.5,3.3,12017.85,2,0,2844.6652,11,4.4,0,"Lawyer",296
61982,16.7,27401.5,3.6,8220.45,2,0,4114.1988,9,11.2,10,"Self-Employed",-12175
140360,14.5,44526,1.5,13357.8,1,1,6150.44,13.5,21.9,10,"Self-Employed",7784
-13763,8.6,3674.25,8.5,1102.275,3,0,4590.2764,20.6,37.64,5,"Real Estate Agent",8531
77427,10.5,32383.75,5.9,9715.125,0,0,4286.967,18.2,7.98,3,"Real Estate Agent",4658
78304,13.6,26112,3.6,7833.6,2,0,4400.8688,16.1,27.34,10,"Small Business Owner",80782
81403,16.3,34862.75,4,10458.825,2,0,5425.7378,7.4,9.96,3,"Lawyer",7054
28265,21.1,15172.25,6,6051.675,4,0,2253.783,11.7,9.58,3,"Doctor",-12415
81486,19.1,20371.5,5.9,6111.45,2,0,5068.7652,16.2,14.38,15,"Small Business Owner",59438
80630,8.8,34309.5,2.5,10292.85,1,1,4533.088,2.9,10.96,10,"Real Estate Agent",9835
112759,18,36810.75,5.9,11043.225,1,0,6207.324,14.5,26.7,3,"Doctor",6107
90706,10.5,32804.5,4.5,9841.35,0,0,1904.826,5.5,4.3,0,"Small Business Owner",45188
108464,19.5,45195,3.6,13558.5,3,0,6909.096,8.8,3.52,10,"Real Estate Agent",12157
46275,10.2,20697.75,4.6,6209.325,0,1,2828.01,15.6,21.64,10,"Doctor",-1607
71268,8.8,28998,5.5,8699.4,1,0,2266.3168,6.1,15.54,10,"Self-Employed",6831
80752,15.4,30936,7.6,9280.8,0,0,5402.1616,9,19.4,10,"Small Business Owner",136223
83167,10.9,38469.75,1.9,11540.925,1,0,4853.0406,2.1,0.84,3,"Small Business Owner",211782
54186,20.3,21997.5,3.2,6599.25,0,1,4408.9516,9.5,25.4,5,"Self-Employed",2127
119375,9.8,35834.75,1.4,10750.425,1,1,3891.75,17.4,6.96,10,"Small Business Owner",206160
56647,17.6,20462.75,4,11138.825,1,3,4587.9744,6.1,2.44,15,"Doctor",-5130
26571,19.9,6642.75,6.7,1992.825,3,0,4307.5258,5.7,3.28,10,"Doctor",19651
87075,13.2,22423.75,7,6727.125,0,0,4021.78,7.4,2.96,10,"Small Business Owner",113264
94937,17.3,40244.25,7.5,12073.275,1,0,5718.8202,13.3,23.12,15,"Doctor",16276
103324,12,35564,6.2,10669.2,1,0,4449.776,6.9,2.76,0,"Doctor",3228
46612,9.3,22034,6.4,6610.2,2,2,4062.9832,3.4,11.26,5,"Small Business Owner",61465
67551,3.3,28040.75,2.6,8412.225,0,0,2708.8366,9.3,16.42,0,"Small Business Owner",101009
35147,10.4,24810.75,3.9,8943.225,3,0,4609.0576,10.2,4.08,5,"Lawyer",3379
100343,17,33701.75,7.6,10110.525,1,1,5436.662,10.5,16.4,10,"Self-Employed",-1353
85431,15.4,30510.75,3.7,9153.225,5,0,5930.2748,14.3,19.72,3,"Self-Employed",9672
102413,9.7,40274.25,5.9,13582.275,2,0,4088.8122,14.1,17.34,10,"Lawyer",177
93248,14.6,38939,3.9,11681.7,0,0,4596.8416,8.4,11.36,10,"Real Estate Agent",9116
56774,2.9,29086.5,4.3,8725.95,1,0,1974.2892,8.2,3.28,3,"Real Estate Agent",14775
80390,19,24304.5,3.2,7291.35,1,0,4778.82,7.4,25.76,10,"Lawyer",17377
17748,10.7,15432,4.5,4629.6,2,0,918.8072,9.7,18.48,0,"Doctor",12972
90088,14.4,30286,5.3,9085.8,1,0,3699.5344,14.9,17.46,10,"Lawyer",-8444
104067,17.1,33756.75,5.5,10127.025,2,0,5715.0914,11.3,13.42,3,"Lawyer",-528
48728,10.7,23610,5.5,7083,1,0,2409.7792,10,14.5,10,"Real Estate Agent",7502
10919,22.3,20454.75,4.9,6136.425,4,0,2192.9874,11.2,6.68,5,"Lawyer",3354
29315,16.5,8737.75,4.8,2621.325,3,0,4438.395,15.9,10.46,3,"Lawyer",8533
41606,17.1,16208.5,7.3,4862.55,3,0,4313.9252,7.8,13.12,10,"Real Estate Agent",-5032
112230,19.1,37928.5,5.1,12878.55,4,0,4533.186,15.5,28.9,10,"Lawyer",4850
75104,19.6,26862,5.3,8058.6,2,0,6079.0768,8,14.7,5,"Lawyer",10837
37866,17.7,23721.5,7.9,7116.45,1,0,2063.4564,15,13,10,"Doctor",10380
91671,26.8,31921.75,3.7,14576.525,1,0,6967.5656,10.9,15.96,5,"Self-Employed",9343
9506,12,9992.5,3.2,4497.75,1,0,2948.144,11.9,4.96,10,"Lawyer",8742
67589,22.8,33964.25,7.3,10189.275,2,0,4160.0584,10.5,9.6,10,"Self-Employed",-1550
108386,8.2,41759.5,10.1,12527.85,3,0,3944.5304,1.6,11.24,3,"Self-Employed",11211
64750,12.5,21110.5,5.2,6333.15,1,1,4607.75,2.4,18.26,5,"Self-Employed",4968
114163,12.6,29659.75,7.4,8897.925,0,0,4839.9076,1.8,13.22,10,"Real Estate Agent",11723
128860,10.5,43387,3.5,13016.1,1,2,6744.06,9.3,19.72,5,"Small Business Owner",177948
39965,15.5,31993.25,4,9597.975,1,0,3805.915,11.2,16.28,10,"Lawyer",11627
40431,18.2,17650.75,7.2,6795.225,1,1,3416.6884,2.5,4.4,0,"Lawyer",927
47566,10.9,14968.5,2.8,4490.55,1,2,2289.9388,10.9,16.36,0,"Self-Employed",6161
90862,16.8,27348.5,3,8204.55,1,0,5117.9632,6.8,9.52,10,"Doctor",9191
100052,18.2,28381,8.8,8514.3,5,0,5084.8928,11.8,11.12,15,"Real Estate Agent",21726
111274,15.5,36085.5,1.8,10825.65,2,0,5244.494,10.2,11.78,3,"Doctor",2478
113984,11,43339,6.7,13001.7,0,0,4761.648,4.9,23.06,0,"Doctor",2581
107272,9.5,38371,7.5,11511.3,2,1,5598.168,4.8,1.92,5,"Real Estate Agent",3827
103194,10.7,40924.5,7.7,12277.35,1,0,3348.3516,4.8,19.62,10,"Self-Employed",-2109
79901,17.6,35838.25,5.2,10751.475,1,0,4932.5152,10.5,11.1,3,"Self-Employed",-1351
48356,23.9,23287,5.6,6986.1,0,1,2941.4168,6.1,24.94,3,"Doctor",5087
53215,12,25098.75,5.8,7529.625,3,1,4118.16,11.6,10.14,15,"Self-Employed",-5648
87228,22.4,26950,5.8,8085,1,0,7728.8144,12.4,16.26,10,"Self-Employed",54
125506,9.8,44703.5,5,13411.05,4,0,3310.9176,7.4,19.56,10,"Doctor",8892
126179,12.1,41956.75,3.9,12587.025,1,1,4588.5318,11.5,13.4,0,"Small Business Owner",251531
17215,14.6,10432.75,5.5,3129.825,1,0,4514.678,9.7,17.98,5,"Lawyer",-4387
49980,12.9,20787,6.8,7736.1,2,0,2894.484,0.2,16.58,5,"Lawyer",13866
117574,15.9,40435.5,5.6,12130.65,2,2,6240.8532,13.7,23.68,5,"Lawyer",11016
43077,19.2,32873.25,5.1,9861.975,1,1,3779.1568,22.1,28.74,0,"Lawyer",2522
26593,20.2,23054.25,5,6916.275,2,1,2675.3572,8.9,11.26,3,"Doctor",11319
92994,18.8,28667.5,2.3,8600.25,3,0,5545.5744,9.8,21.32,0,"Lawyer",-4665
126989,7.5,45019.25,6.8,13505.775,1,0,2453.835,16.8,7.22,3,"Real Estate Agent",15348
133035,12,38863.75,5.6,11659.125,1,0,6248.84,10.8,10.32,10,"Doctor",-580
90985,13.2,35641.25,5.9,10692.375,1,0,3180.004,5.9,13.36,0,"Small Business Owner",95497
96590,18.5,27899.5,5.6,9869.85,0,0,5120.83,18.3,22.12,3,"Self-Employed",333
91803,7.2,25807.75,5.2,7742.325,1,0,3520.9632,14.5,23,5,"Self-Employed",-2167
74457,11.6,29522.25,6.3,8856.675,2,0,4407.4024,17.6,21.14,10,"Doctor",-2499
-26152,18.3,8051,6.8,2415.3,0,0,629.8368,19.7,10.68,3,"Lawyer",-2316
97821,19.8,29820.25,0.2,11946.075,0,0,5487.7116,14.2,7.48,3,"Real Estate Agent",1576
63263,16.5,30552.75,6.2,10665.825,2,1,3119.679,16,19.2,5,"Lawyer",16980
105297,23.4,42550.25,7.3,12765.075,1,0,8716.8996,15,6,10,"Real Estate Agent",6573
56191,2.9,27333.75,4.1,9700.125,2,0,2521.9078,19.2,10.68,10,"Self-Employed",4868
25963,16.1,22078.75,6.7,6623.625,0,0,2199.0086,11.8,18.92,5,"Doctor",9819
112357,14.7,38649.25,8.1,11594.775,3,0,4215.2958,13.7,20.58,3,"Self-Employed",4032
80441,10,38840.25,7.9,11652.075,1,0,4746.82,2.7,8.78,10,"Real Estate Agent",11094
179859,12.2,59691.75,2.1,17907.525,1,0,6544.5596,14.4,23.16,15,"Doctor",16489
102468,16.2,36663,0,12498.9,3,0,4889.9632,16.4,21.06,5,"Small Business Owner",193987
106455,21.1,33677.75,5.3,10103.325,1,0,6720.401,0,2.9,3,"Real Estate Agent",-3498
97915,16.3,35379.75,6,15613.925,4,0,6400.029,9.4,3.76,0,"Real Estate Agent",13347
56898,18.3,30375.5,5.9,9112.65,2,2,5321.4668,17.9,24.86,5,"Doctor",834
63887,10.4,29283.75,6.7,10285.125,1,0,3189.8496,8,18.8,10,"Doctor",11073
106795,12.8,33288.75,2.2,9986.625,3,0,5863.952,1.2,28.28,3,"Real Estate Agent",17073
106653,14.8,32564.25,4,9769.275,3,1,3554.9288,12.8,10.42,3,"Lawyer",-11187
92489,15.7,35803.25,6.6,10740.975,0,0,4089.1546,15.1,19.94,10,"Self-Employed",12774
45403,17.6,16439.75,3.4,4931.925,3,0,3990.1856,9.4,33.06,15,"Doctor",1788
125539,14.1,48246.75,7.2,14474.025,4,0,4549.1998,4.2,9.48,5,"Lawyer",11439
33995,18.8,18270.75,5.8,5481.225,0,0,2649.212,7.7,16.98,5,"Self-Employed",-1008
62004,16.3,26465,9.3,7939.5,2,0,3202.3304,7.1,2.84,5,"Doctor",4441
144752,8.2,36188,5.5,10856.4,1,1,4556.9328,9.2,7.88,5,"Lawyer",7938
90724,16.8,39221,5.1,11766.3,0,0,4862.3264,8.4,18.66,0,"Small Business Owner",129796
104122,6.5,34195.5,6.2,10258.65,3,0,3137.586,15.3,14.12,10,"Self-Employed",19611
86309,11.8,35712.25,2,10713.675,1,0,3196.8924,10.1,22.44,10,"Small Business Owner",83624
45122,16.5,11280.5,7,3384.15,1,0,4073.026,12.4,17.66,15,"Small Business Owner",62418
57076,8.5,26978,6.4,9593.4,0,0,3992.292,5.8,8.22,10,"Lawyer",4531
79958,14.4,31804.5,8.9,9541.35,1,3,4555.7904,18.9,11.66,10,"Self-Employed",1635
-12854,14.5,-1171.5,8.5,-351.45,1,2,508.234,12.4,11.96,3,"Self-Employed",11147
49563,14.4,23254.75,5.3,6976.425,0,1,4084.4144,11.4,21.86,10,"Doctor",17257
98958,10.6,28374.5,5.9,8512.35,1,1,6097.9096,8.9,17.06,3,"Lawyer",10475
66046,18,22172.5,3.8,6651.75,1,0,3930.656,17.1,22.94,15,"Self-Employed",8443
66492,18.6,29755,7.9,8926.5,1,1,3738.5024,16.2,19.08,15,"Real Estate Agent",5471
101086,13,34743.5,5.2,10423.05,3,0,2628.236,12.4,4.96,0,"Doctor",8447
58669,17.1,23385.25,2.8,7015.575,1,0,2854.4798,8,20.3,15,"Doctor",1480
93864,10.8,29872,7.3,8961.6,3,0,3754.4624,11.5,12.6,5,"Small Business Owner",126193
32330,15.1,8082.5,7.1,2424.75,3,2,2472.366,6.7,11.18,3,"Small Business Owner",32051
38175,18.8,21491.75,6.8,6447.525,1,3,3939.38,2.8,24.22,0,"Self-Employed",-3769
24777,16.2,6194.25,6.9,6858.275,2,0,1217.7748,6,9.9,10,"Real Estate Agent",-8795
77532,15.7,34696,6.5,10408.8,1,0,4623.5048,20.8,8.32,5,"Self-Employed",-1757
68816,21.7,28047,7.1,8414.1,2,0,4533.6144,11.8,13.62,3,"Lawyer",19963
118256,11.3,40053,5.5,12015.9,1,0,4786.5856,15.3,6.12,3,"Doctor",-5959
73747,18.9,26065.75,8.4,7819.725,5,0,5196.6366,7.6,3.04,5,"Self-Employed",15097
115613,16.1,28903.25,5.8,8670.975,1,1,5599.7386,11.9,9.06,10,"Small Business Owner",164703
133357,11.3,45744.25,7.4,15223.275,2,0,4014.8682,17.3,20.22,3,"Real Estate Agent",-787
60272,14.6,26599,3.8,7979.7,1,0,3632.9424,4.3,14.42,5,"Self-Employed",-2824
86653,13.1,29707.25,2,8912.175,2,1,5918.3086,10.3,19.02,5,"Lawyer",6651
49653,18.3,23800.25,5.9,8640.075,1,2,4894.2998,14.4,24.26,10,"Lawyer",14524
97140,17.1,38329,3.5,11498.7,1,0,4864.188,5.5,8.5,10,"Doctor",-4347
42607,5.8,23027.75,0,6908.325,0,0,494.2412,17,14.7,0,"Self-Employed",-10985
44206,23.2,24322.5,5.8,7296.75,3,1,5723.1584,11,17,3,"Self-Employed",1775
83664,4.3,33366,6.5,10009.8,4,0,1812.5104,11.4,22.66,10,"Lawyer",2036
77724,18.4,26315,7.1,7894.5,2,0,4355.2432,1.9,4.06,15,"Lawyer",-6430
82879,11.3,40399.75,3.1,13619.925,1,1,2873.0654,6.6,13.24,3,"Lawyer",-12771
77080,20.3,32064,4.4,9619.2,2,0,5428.448,10.7,19.98,3,"Doctor",9123
59141,17,26673.25,8.5,8001.975,1,0,2670.794,5,16.2,10,"Doctor",-3050
71094,21.9,26116.5,6.2,7834.95,0,1,6307.9172,12.8,14.62,10,"Doctor",1593
123605,14.1,32344.25,4.3,14703.275,2,0,5231.661,14.6,23.04,0,"Lawyer",2248
74463,2.9,27417.75,8,8225.325,3,0,3521.8854,2.2,14.88,3,"Small Business Owner",126014
35445,13.8,16499.25,5.6,6449.775,0,0,2824.282,8.4,14.86,15,"Doctor",8903
49663,15.5,12415.75,3.5,3724.725,0,0,4476.553,8.8,4.02,3,"Small Business Owner",18923
41946,21.1,24452.5,3.2,8835.75,1,0,2630.1212,13,21.3,3,"Lawyer",6540
47997,9.1,21638.25,5.4,6491.475,0,2,3179.5454,8.9,7.86,15,"Lawyer",-12466
37167,13.7,26130.75,6.7,12839.225,2,0,3541.3758,11.5,26.5,15,"Doctor",4225
-3775,12.7,8329.25,6.3,5498.775,1,0,1016.115,4.1,6.64,10,"Self-Employed",13625
95072,22.5,41318,6.3,12395.4,0,2,5546.24,16,21.6,10,"Self-Employed",9564
94801,6.9,27900.25,3.1,8370.075,1,1,3112.2538,4.9,18.46,15,"Lawyer",5457
67482,20.3,21393.5,6.1,6418.05,0,1,4990.7692,10.1,20.44,10,"Small Business Owner",90093
53286,20.8,21698.5,6.6,6509.55,3,0,3841.6976,7.3,16.62,10,"Doctor",2455
50635,14.4,28200.75,1.7,8460.225,3,0,2923.288,8.3,35.12,5,"Self-Employed",19664
86962,19.3,24232.5,8.9,7269.75,0,0,3825.7332,7.7,14.58,15,"Real Estate Agent",6896
81797,17.6,39276.25,6.3,11782.875,5,3,3584.2544,11.4,24.36,5,"Lawyer",12117
87649,11.4,34765.25,5.8,10429.575,1,0,6652.3972,9.9,5.16,5,"Real Estate Agent",11705
75145,11.5,31606.25,4.4,9481.875,2,0,4499.335,9.9,19.36,15,"Lawyer",15640
93570,4.9,29312.5,4.1,8793.75,3,0,2847.986,6.2,14.48,10,"Real Estate Agent",1420
87934,22.9,32842.5,3,9852.75,0,0,5525.3772,8.6,16.54,5,"Lawyer",4085
91749,21.5,29323.25,4.3,8796.975,2,0,4371.207,2.6,6.14,10,"Doctor",-450
89879,21.4,31507.75,5.5,9452.325,2,0,4615.8212,18.9,16.16,5,"Doctor",9306
124857,14.9,39604.25,3.6,14881.275,2,0,5876.7386,6.7,8.28,10,"Self-Employed",1543
43349,12.1,25098.25,4,9029.475,1,3,2464.0458,8.5,30.8,5,"Small Business Owner",93715
120250,6.7,38090.5,2.3,16427.15,0,1,2418.35,9.5,14.4,10,"Self-Employed",-3768
64974,12.1,23137.5,3.3,6941.25,0,0,3595.3708,8.2,16.58,5,"Real Estate Agent",6081
73051,10.5,28190.75,6.8,8457.225,2,0,3515.071,18.3,14.52,15,"Lawyer",-4900
77432,8.2,32379,1.4,9713.7,1,0,1318.8848,16.4,22.66,5,"Self-Employed",-11366
61554,16.5,29628.5,5,8888.55,0,0,2122.282,2.6,16.14,10,"Small Business Owner",62082
-1614,12.6,12840.5,4,3852.15,3,2,1320.3272,7.8,11.32,15,"Small Business Owner",77745
65612,17.2,32923,5.1,9876.9,2,0,4340.0528,10.8,10.52,10,"Doctor",17842
76241,11.1,33140.25,7,9942.075,0,0,4024.5502,12.7,5.48,5,"Self-Employed",-2931
22868,25.3,7319,4.4,2195.7,1,2,3124.1208,10.7,26.98,5,"Self-Employed",8989
91498,27.9,39989.5,4.5,13496.85,1,1,8154.5884,15.6,12.84,10,"Small Business Owner",175892
57082,22.5,29184.5,4.2,8755.35,0,0,4267.69,13.3,18.42,5,"Doctor",1613
118432,14.5,37037,3.9,11111.1,1,0,6721.528,15,7.2,5,"Real Estate Agent",13920
82946,18.2,37409.5,6.2,11222.85,2,0,5604.2344,11.2,13.78,15,"Real Estate Agent",13816
51337,8,14818.25,4.9,4445.475,1,0,3552.392,17.4,6.96,3,"Small Business Owner",57142
80032,8.3,30165,4.3,9049.5,1,0,2884.5312,9.6,8.84,5,"Lawyer",2227
82727,12.8,39056.75,4.7,11717.025,0,1,4749.8112,9.9,17.16,10,"Self-Employed",14321
102361,23.5,38824.25,5,16647.275,0,0,6598.967,8.1,24.54,15,"Real Estate Agent",11378
70294,13.9,30157.5,7.7,14047.25,2,0,2843.1732,6.6,3.94,0,"Lawyer",4451
13999,19.6,3988.75,2.2,1196.625,2,0,2972.7608,15.6,26.54,5,"Self-Employed",7468
36010,14.8,12658.5,5.3,3797.55,2,0,4366.896,5.9,13.96,10,"Doctor",1588
49282,13.3,17971.5,3.4,5391.45,0,0,2785.9012,8.8,14.52,5,"Small Business Owner",109658
87788,16,29094,5.2,8728.2,1,0,5493.216,9.7,12.28,15,"Self-Employed",3063
66455,14.3,34877.75,5.4,10463.325,1,1,5029.613,11.7,12.48,15,"Doctor",24
56569,22.3,23437.25,6.9,7031.175,1,1,4222.9774,5.5,17.6,5,"Self-Employed",238
49653,8.4,19030.25,4.4,5709.075,2,0,2530.1704,15.6,12.84,10,"Small Business Owner",117529
79611,15.5,29230.75,3.5,8769.225,1,0,4646.941,9.7,7.88,3,"Doctor",12998
49457,14.9,28649.25,7.2,8594.775,3,0,3813.8186,13.6,29.34,10,"Doctor",18774
63062,14.3,27698.5,2.2,8309.55,1,0,3202.5732,4,20.1,3,"Lawyer",7858
46801,11.8,19869.25,9.5,5960.775,1,0,1857.5036,8,8.9,5,"Small Business Owner",47285
33352,18.6,8338,2.1,5501.4,3,0,3616.6944,13.4,11.96,5,"Doctor",-4533
103656,7.6,39450,6.9,11835,1,0,3293.5712,14.7,14.98,5,"Lawyer",5867
35475,18.8,17104.75,8.3,5131.425,1,0,2155.86,9,18.8,5,"Real Estate Agent",18006
77191,4.1,30541.75,1.3,9162.525,2,0,3085.9662,10.4,17.26,0,"Self-Employed",-1550
57954,22.8,23811.5,1.7,7143.45,1,1,4644.7024,15.4,10.96,3,"Small Business Owner",102266
43246,18.5,19698.5,7.7,5909.55,0,1,4146.102,11.7,37.68,0,"Lawyer",17144
82779,15.3,32943.75,3.7,14883.125,1,1,6521.0374,9.4,24.76,3,"Self-Employed",-1311
86194,2.9,32768.5,5.6,9830.55,0,0,2068.9252,19,8.6,3,"Real Estate Agent",11770
112940,14.6,38313,13.7,11493.9,1,1,5236.848,12.7,20.18,5,"Small Business Owner",159975
84757,11.3,40104.25,4.7,12031.275,2,0,5679.5082,13.3,21.42,3,"Lawyer",4782
70846,20.8,22820.5,5.3,6846.15,0,1,4885.1936,7.6,25.84,5,"Lawyer",-3299
153074,6.8,50753.5,2,20226.05,2,0,4644.8064,10.2,10.58,5,"Small Business Owner",188748
55491,6.9,25701.75,6,7710.525,5,0,4026.7758,4.7,7.28,5,"Small Business Owner",56872
44905,13.9,17887.25,1.7,5366.175,1,0,4642.359,15.1,13.84,10,"Real Estate Agent",9526
58947,14.7,16518.75,6.6,4955.625,0,3,3154.0418,5.8,23.42,10,"Lawyer",13622
71688,11.9,30053,1.6,9015.9,3,0,3308.1744,7.1,9.44,5,"Self-Employed",10966
93013,14.1,36565.25,2.6,10969.575,2,1,3979.9666,19,28,10,"Doctor",16914
87475,13.7,35490.75,3.3,10647.225,3,1,4393.815,4.1,9.54,3,"Real Estate Agent",12709
71827,12.4,29145.75,6.5,8743.725,4,1,4490.3096,13,5.2,10,"Self-Employed",1619
49303,11.6,24169.75,7.8,7250.925,1,2,2233.8296,11.4,15.66,5,"Self-Employed",-3716
108820,14.2,37029,7.2,11108.7,3,0,4686.488,0,3.1,5,"Self-Employed",4062
102488,19.8,34141,2,10242.3,2,0,4603.5248,10.6,10.64,10,"Real Estate Agent",8667
53269,24.3,27010.25,4.3,8103.075,1,0,4819.8734,9.1,11.84,10,"Doctor",5056
95603,20.1,36041.75,3.7,10812.525,1,0,7408.2406,8.6,3.44,5,"Doctor",8369
88503,15.2,42253.75,2.2,12676.125,1,0,4602.4912,10.4,27.76,5,"Lawyer",19254
106357,9,35324.25,5,15597.275,2,0,6358.426,6.8,14.92,5,"Lawyer",8768
79489,19.5,23612.25,6.6,10083.675,1,0,5790.071,11.5,16.7,10,"Self-Employed",7124
40768,22.3,17814,5.7,5344.2,0,0,3766.2528,7.3,23.12,3,"Real Estate Agent",3842
99075,14.1,36216.75,8.1,10865.025,1,0,5431.915,10.1,4.04,10,"Doctor",-1070
53139,14,27017.75,5,8105.325,5,1,3483.892,10.5,25,15,"Doctor",15665
90816,21.2,33226,4.2,9967.8,0,0,5191.5984,13.4,16.36,3,"Doctor",6582
125204,15.9,43337,5.4,13001.1,3,1,6079.4872,6.2,2.48,5,"Real Estate Agent",13589
32435,26.4,19615.75,4.1,10884.725,1,0,2632.568,0.7,20.68,0,"Small Business Owner",102731
121857,14.7,44824.25,5.4,13447.275,2,0,6267.5958,0,18.1,5,"Lawyer",17012
115595,6.9,48404.75,4.5,14521.425,0,1,4450.211,6.8,10.12,15,"Real Estate Agent",10892
59139,20.3,30789.75,5.3,9236.925,2,0,4458.0434,10.5,8.2,5,"Real Estate Agent",4029
67462,16.8,29358.5,3.4,8807.55,0,0,3656.7232,7.7,16.28,10,"Lawyer",5734
54425,13.7,25246.25,5.5,7573.875,1,0,2983.245,6.9,13.46,0,"Real Estate Agent",9833
57889,8.7,19288.25,7.6,5786.475,1,2,3854.2686,0,0,5,"Lawyer",2485
92389,19.4,36237.25,1,10871.175,1,0,4883.6932,1.6,10.24,10,"Lawyer",-8184
48031,18,15062.75,3.3,4518.825,0,0,4188.116,6.4,13.36,5,"Self-Employed",481
